,pdays,emp.var.rate,euribor3m,nr.employed,previous,poutcome_nonexistent,poutcome_success,contact_telephone,y,y_pred
2779,,,,,,,,,,False
2780,,,,,,,,,,False
2781,,,,,,,,,,False
2782,,,,,,,,,,False
2785,,,,,,,,,,False
2786,,,,,,,,,,False
2787,,,,,,,,,,False
2788,,,,,,,,,,False
2789,,,,,,,,,,False
2791,,,,,,,,,,True
2792,,,,,,,,,,False
2796,,,,,,,,,,False
2797,,,,,,,,,,False
2798,,,,,,,,,,False
2799,,,,,,,,,,False
2800,,,,,,,,,,False
2802,,,,,,,,,,False
2803,,,,,,,,,,False
2805,,,,,,,,,,False
2815,,,,,,,,,,False
2816,,,,,,,,,,False
2817,,,,,,,,,,False
2819,,,,,,,,,,False
2821,,,,,,,,,,False
2822,,,,,,,,,,False
2824,,,,,,,,,,False
2825,,,,,,,,,,False
2826,,,,,,,,,,False
2827,,,,,,,,,,False
2829,,,,,,,,,,False
2831,,,,,,,,,,False
2832,,,,,,,,,,False
2833,,,,,,,,,,False
2834,,,,,,,,,,False
2835,,,,,,,,,,False
2838,,,,,,,,,,False
2839,,,,,,,,,,False
2840,,,,,,,,,,False
2842,,,,,,,,,,False
2843,,,,,,,,,,False
2844,,,,,,,,,,False
2845,,,,,,,,,,False
2846,,,,,,,,,,False
2848,,,,,,,,,,False
2850,,,,,,,,,,False
2852,,,,,,,,,,False
2853,,,,,,,,,,False
2854,,,,,,,,,,False
2856,,,,,,,,,,True
2857,,,,,,,,,,False
2858,,,,,,,,,,False
2859,,,,,,,,,,False
2862,,,,,,,,,,False
2863,,,,,,,,,,False
2864,,,,,,,,,,False
2865,,,,,,,,,,False
2866,,,,,,,,,,False
2867,,,,,,,,,,False
2870,,,,,,,,,,False
2871,,,,,,,,,,False
2872,,,,,,,,,,False
2873,,,,,,,,,,False
2875,,,,,,,,,,False
2876,,,,,,,,,,False
2877,,,,,,,,,,False
2880,,,,,,,,,,False
2881,,,,,,,,,,False
2882,,,,,,,,,,True
2883,,,,,,,,,,False
2885,,,,,,,,,,False
2886,,,,,,,,,,False
2887,,,,,,,,,,False
2888,,,,,,,,,,False
2889,,,,,,,,,,False
2893,,,,,,,,,,False
2894,,,,,,,,,,False
2896,,,,,,,,,,False
2897,,,,,,,,,,False
2898,,,,,,,,,,False
2899,,,,,,,,,,False
2900,,,,,,,,,,False
2901,,,,,,,,,,False
2902,,,,,,,,,,False
2903,,,,,,,,,,True
2904,,,,,,,,,,False
2906,,,,,,,,,,False
2907,,,,,,,,,,False
2908,,,,,,,,,,False
2909,,,,,,,,,,False
2910,,,,,,,,,,False
2912,,,,,,,,,,False
2913,,,,,,,,,,False
2915,,,,,,,,,,False
2916,,,,,,,,,,False
2917,,,,,,,,,,False
2919,,,,,,,,,,False
2921,,,,,,,,,,False
2922,,,,,,,,,,True
2923,,,,,,,,,,False
2926,,,,,,,,,,False
2927,,,,,,,,,,False
2928,,,,,,,,,,False
2929,,,,,,,,,,False
2931,,,,,,,,,,False
2932,,,,,,,,,,False
2933,,,,,,,,,,False
2934,,,,,,,,,,False
2935,,,,,,,,,,False
2938,,,,,,,,,,False
2939,,,,,,,,,,False
2941,,,,,,,,,,False
2942,,,,,,,,,,False
2944,,,,,,,,,,False
2945,,,,,,,,,,False
2946,,,,,,,,,,False
2947,,,,,,,,,,False
2948,,,,,,,,,,False
2949,,,,,,,,,,True
2952,,,,,,,,,,False
2954,,,,,,,,,,False
2955,,,,,,,,,,False
2958,,,,,,,,,,False
2959,,,,,,,,,,False
2960,,,,,,,,,,False
2961,,,,,,,,,,False
2963,,,,,,,,,,False
2964,,,,,,,,,,False
2965,,,,,,,,,,False
2966,,,,,,,,,,False
2967,,,,,,,,,,False
2968,,,,,,,,,,False
2970,,,,,,,,,,False
2971,,,,,,,,,,False
2973,,,,,,,,,,False
2974,,,,,,,,,,False
2975,,,,,,,,,,False
2976,,,,,,,,,,False
2979,,,,,,,,,,False
2980,,,,,,,,,,False
2983,,,,,,,,,,False
2984,,,,,,,,,,False
2985,,,,,,,,,,False
2986,,,,,,,,,,False
2987,,,,,,,,,,False
2988,,,,,,,,,,False
2989,,,,,,,,,,False
2991,,,,,,,,,,False
2992,,,,,,,,,,True
2993,,,,,,,,,,False
2994,,,,,,,,,,False
2995,,,,,,,,,,False
2997,,,,,,,,,,False
2998,,,,,,,,,,False
2999,,,,,,,,,,False
3000,,,,,,,,,,False
3001,,,,,,,,,,False
3003,,,,,,,,,,False
3004,,,,,,,,,,True
3006,,,,,,,,,,False
3007,,,,,,,,,,False
3008,,,,,,,,,,False
3009,,,,,,,,,,False
3010,,,,,,,,,,False
3011,,,,,,,,,,False
3012,,,,,,,,,,False
3013,,,,,,,,,,False
3017,,,,,,,,,,False
3018,,,,,,,,,,True
3019,,,,,,,,,,False
3020,,,,,,,,,,False
3022,,,,,,,,,,False
3023,,,,,,,,,,False
3024,,,,,,,,,,False
3025,,,,,,,,,,False
3026,,,,,,,,,,False
3027,,,,,,,,,,False
3028,,,,,,,,,,False
3029,,,,,,,,,,False
3030,,,,,,,,,,False
3031,,,,,,,,,,False
3033,,,,,,,,,,False
3034,,,,,,,,,,False
3035,,,,,,,,,,False
3036,,,,,,,,,,False
3037,,,,,,,,,,False
3038,,,,,,,,,,False
3039,,,,,,,,,,False
3043,,,,,,,,,,False
3044,,,,,,,,,,False
3046,,,,,,,,,,False
3047,,,,,,,,,,False
3048,,,,,,,,,,False
3049,,,,,,,,,,False
3050,,,,,,,,,,False
3056,,,,,,,,,,False
3058,,,,,,,,,,False
3059,,,,,,,,,,False
3060,,,,,,,,,,False
3061,,,,,,,,,,False
3063,,,,,,,,,,False
3064,,,,,,,,,,False
3065,,,,,,,,,,False
3067,,,,,,,,,,True
3070,,,,,,,,,,False
3071,,,,,,,,,,False
3073,,,,,,,,,,False
3074,,,,,,,,,,False
3075,,,,,,,,,,False
3077,,,,,,,,,,True
3078,,,,,,,,,,False
3079,,,,,,,,,,False
3080,,,,,,,,,,False
3081,,,,,,,,,,False
3082,,,,,,,,,,False
3083,,,,,,,,,,False
3084,,,,,,,,,,False
3085,,,,,,,,,,False
3087,,,,,,,,,,False
3089,,,,,,,,,,False
3090,,,,,,,,,,False
3091,,,,,,,,,,True
3093,,,,,,,,,,False
3094,,,,,,,,,,False
3095,,,,,,,,,,False
3096,,,,,,,,,,False
3097,,,,,,,,,,False
3099,,,,,,,,,,False
3101,,,,,,,,,,False
3102,,,,,,,,,,False
3104,,,,,,,,,,False
3105,,,,,,,,,,False
3106,,,,,,,,,,False
3107,,,,,,,,,,False
3108,,,,,,,,,,False
3109,,,,,,,,,,False
3110,,,,,,,,,,False
3111,,,,,,,,,,False
3112,,,,,,,,,,False
3115,,,,,,,,,,False
3117,,,,,,,,,,False
3121,,,,,,,,,,False
3122,,,,,,,,,,False
3123,,,,,,,,,,False
3124,,,,,,,,,,False
3126,,,,,,,,,,False
3127,,,,,,,,,,False
3128,,,,,,,,,,False
3130,,,,,,,,,,False
3131,,,,,,,,,,False
3132,,,,,,,,,,False
3133,,,,,,,,,,False
3134,,,,,,,,,,False
3135,,,,,,,,,,False
3136,,,,,,,,,,False
3137,,,,,,,,,,False
3138,,,,,,,,,,False
3139,,,,,,,,,,False
3140,,,,,,,,,,False
3141,,,,,,,,,,True
3142,,,,,,,,,,False
3143,,,,,,,,,,False
3144,,,,,,,,,,False
3145,,,,,,,,,,False
3146,,,,,,,,,,False
3147,,,,,,,,,,False
3148,,,,,,,,,,False
3149,,,,,,,,,,False
3152,,,,,,,,,,False
3154,,,,,,,,,,False
3155,,,,,,,,,,False
3156,,,,,,,,,,False
3157,,,,,,,,,,False
3158,,,,,,,,,,False
3159,,,,,,,,,,False
3160,,,,,,,,,,False
3161,,,,,,,,,,False
3163,,,,,,,,,,False
3164,,,,,,,,,,False
3165,,,,,,,,,,False
3167,,,,,,,,,,False
3169,,,,,,,,,,False
3170,,,,,,,,,,False
3171,,,,,,,,,,False
3172,,,,,,,,,,False
3173,,,,,,,,,,False
3174,,,,,,,,,,False
3177,,,,,,,,,,False
3178,,,,,,,,,,False
3179,,,,,,,,,,False
3180,,,,,,,,,,False
3181,,,,,,,,,,False
3182,,,,,,,,,,False
3183,,,,,,,,,,False
3185,,,,,,,,,,False
3186,,,,,,,,,,False
3188,,,,,,,,,,False
3189,,,,,,,,,,False
3190,,,,,,,,,,False
3191,,,,,,,,,,False
3192,,,,,,,,,,False
3195,,,,,,,,,,True
3196,,,,,,,,,,False
3198,,,,,,,,,,False
3199,,,,,,,,,,False
3200,,,,,,,,,,False
3201,,,,,,,,,,False
3202,,,,,,,,,,False
3204,,,,,,,,,,False
3205,,,,,,,,,,False
3207,,,,,,,,,,False
3208,,,,,,,,,,False
3209,,,,,,,,,,False
3210,,,,,,,,,,False
3213,,,,,,,,,,False
3214,,,,,,,,,,False
3215,,,,,,,,,,False
3216,,,,,,,,,,False
3217,,,,,,,,,,False
3219,,,,,,,,,,False
3221,,,,,,,,,,False
3223,,,,,,,,,,False
3224,,,,,,,,,,False
3225,,,,,,,,,,False
3226,,,,,,,,,,True
3227,,,,,,,,,,False
3229,,,,,,,,,,False
3230,,,,,,,,,,False
3231,,,,,,,,,,False
3232,,,,,,,,,,False
3235,,,,,,,,,,False
3238,,,,,,,,,,False
3239,,,,,,,,,,False
3240,,,,,,,,,,False
3241,,,,,,,,,,False
3242,,,,,,,,,,False
3244,,,,,,,,,,False
3245,,,,,,,,,,False
3246,,,,,,,,,,False
3247,,,,,,,,,,False
3248,,,,,,,,,,False
3250,,,,,,,,,,False
3251,,,,,,,,,,False
3252,,,,,,,,,,False
3255,,,,,,,,,,False
3256,,,,,,,,,,False
3258,,,,,,,,,,False
3259,,,,,,,,,,False
3261,,,,,,,,,,False
3265,,,,,,,,,,False
3268,,,,,,,,,,False
3269,,,,,,,,,,False
3270,,,,,,,,,,False
3271,,,,,,,,,,False
3273,,,,,,,,,,False
3274,,,,,,,,,,False
3275,,,,,,,,,,False
3276,,,,,,,,,,True
3278,,,,,,,,,,False
3280,,,,,,,,,,False
3281,,,,,,,,,,False
3284,,,,,,,,,,False
3286,,,,,,,,,,False
3287,,,,,,,,,,False
3288,,,,,,,,,,False
3289,,,,,,,,,,True
3290,,,,,,,,,,False
3291,,,,,,,,,,False
3293,,,,,,,,,,False
3294,,,,,,,,,,False
3295,,,,,,,,,,False
3297,,,,,,,,,,False
3299,,,,,,,,,,False
3300,,,,,,,,,,False
3301,,,,,,,,,,False
3303,,,,,,,,,,False
3306,,,,,,,,,,False
3307,,,,,,,,,,False
3308,,,,,,,,,,False
3310,,,,,,,,,,False
3311,,,,,,,,,,False
3314,,,,,,,,,,False
3315,,,,,,,,,,False
3317,,,,,,,,,,False
3319,,,,,,,,,,True
3321,,,,,,,,,,False
3323,,,,,,,,,,False
3324,,,,,,,,,,False
3327,,,,,,,,,,False
3328,,,,,,,,,,False
3329,,,,,,,,,,False
3331,,,,,,,,,,False
3332,,,,,,,,,,False
3333,,,,,,,,,,False
3335,,,,,,,,,,False
3336,,,,,,,,,,False
3337,,,,,,,,,,False
3338,,,,,,,,,,True
3340,,,,,,,,,,False
3341,,,,,,,,,,False
3342,,,,,,,,,,False
3343,,,,,,,,,,False
3344,,,,,,,,,,False
3346,,,,,,,,,,False
3347,,,,,,,,,,False
3350,,,,,,,,,,False
3351,,,,,,,,,,False
3352,,,,,,,,,,False
3353,,,,,,,,,,False
3354,,,,,,,,,,False
3355,,,,,,,,,,False
3356,,,,,,,,,,False
3358,,,,,,,,,,True
3359,,,,,,,,,,False
3361,,,,,,,,,,False
3362,,,,,,,,,,False
3363,,,,,,,,,,False
3364,,,,,,,,,,False
3366,,,,,,,,,,False
3368,,,,,,,,,,False
3369,,,,,,,,,,False
3370,,,,,,,,,,False
3372,,,,,,,,,,False
3373,,,,,,,,,,False
3374,,,,,,,,,,False
3375,,,,,,,,,,False
3376,,,,,,,,,,False
3377,,,,,,,,,,False
3378,,,,,,,,,,False
3379,,,,,,,,,,False
3380,,,,,,,,,,True
3382,,,,,,,,,,False
3383,,,,,,,,,,False
3384,,,,,,,,,,False
3387,,,,,,,,,,False
3388,,,,,,,,,,False
3389,,,,,,,,,,False
3390,,,,,,,,,,False
3391,,,,,,,,,,False
3392,,,,,,,,,,False
3393,,,,,,,,,,False
3394,,,,,,,,,,False
3395,,,,,,,,,,False
3397,,,,,,,,,,False
3399,,,,,,,,,,False
3400,,,,,,,,,,False
3401,,,,,,,,,,False
3403,,,,,,,,,,False
3404,,,,,,,,,,False
3406,,,,,,,,,,False
3407,,,,,,,,,,False
3408,,,,,,,,,,False
3409,,,,,,,,,,False
3410,,,,,,,,,,False
3412,,,,,,,,,,False
3413,,,,,,,,,,False
3414,,,,,,,,,,False
3416,,,,,,,,,,False
3417,,,,,,,,,,False
3418,,,,,,,,,,False
3420,,,,,,,,,,False
3421,,,,,,,,,,False
3422,,,,,,,,,,False
3424,,,,,,,,,,False
3426,,,,,,,,,,False
3427,,,,,,,,,,False
3428,,,,,,,,,,False
3429,,,,,,,,,,False
3431,,,,,,,,,,False
3433,,,,,,,,,,False
3434,,,,,,,,,,False
3435,,,,,,,,,,False
3436,,,,,,,,,,False
3437,,,,,,,,,,False
3438,,,,,,,,,,False
3439,,,,,,,,,,False
3440,,,,,,,,,,False
3442,,,,,,,,,,False
3443,,,,,,,,,,False
3444,,,,,,,,,,False
3445,,,,,,,,,,False
3446,,,,,,,,,,False
3447,,,,,,,,,,False
3448,,,,,,,,,,False
3449,,,,,,,,,,False
3453,,,,,,,,,,False
3454,,,,,,,,,,False
3456,,,,,,,,,,False
3457,,,,,,,,,,False
3458,,,,,,,,,,False
3459,,,,,,,,,,False
3460,,,,,,,,,,False
3462,,,,,,,,,,False
3463,,,,,,,,,,False
3465,,,,,,,,,,True
3466,,,,,,,,,,False
3467,,,,,,,,,,False
3469,,,,,,,,,,True
3470,,,,,,,,,,False
3471,,,,,,,,,,False
3473,,,,,,,,,,False
3474,,,,,,,,,,False
3475,,,,,,,,,,False
3476,,,,,,,,,,False
3477,,,,,,,,,,False
3478,,,,,,,,,,False
3479,,,,,,,,,,False
3480,,,,,,,,,,True
3484,,,,,,,,,,False
3485,,,,,,,,,,False
3486,,,,,,,,,,False
3489,,,,,,,,,,False
3490,,,,,,,,,,False
3491,,,,,,,,,,False
3494,,,,,,,,,,False
3495,,,,,,,,,,False
3496,,,,,,,,,,False
3498,,,,,,,,,,False
3499,,,,,,,,,,False
3500,,,,,,,,,,False
3502,,,,,,,,,,False
3503,,,,,,,,,,False
3504,,,,,,,,,,False
3505,,,,,,,,,,False
3506,,,,,,,,,,False
3507,,,,,,,,,,False
3510,,,,,,,,,,False
3511,,,,,,,,,,False
3513,,,,,,,,,,False
3514,,,,,,,,,,False
3515,,,,,,,,,,False
3516,,,,,,,,,,False
3518,,,,,,,,,,False
3519,,,,,,,,,,False
3522,,,,,,,,,,False
3523,,,,,,,,,,False
3524,,,,,,,,,,False
3526,,,,,,,,,,False
3528,,,,,,,,,,True
3529,,,,,,,,,,False
3530,,,,,,,,,,False
3531,,,,,,,,,,False
3533,,,,,,,,,,False
3534,,,,,,,,,,False
3535,,,,,,,,,,False
3536,,,,,,,,,,False
3537,,,,,,,,,,False
3540,,,,,,,,,,False
3541,,,,,,,,,,False
3543,,,,,,,,,,False
3544,,,,,,,,,,False
3545,,,,,,,,,,False
3547,,,,,,,,,,False
3549,,,,,,,,,,False
3550,,,,,,,,,,False
3551,,,,,,,,,,False
3552,,,,,,,,,,False
3553,,,,,,,,,,True
3555,,,,,,,,,,False
3558,,,,,,,,,,False
3559,,,,,,,,,,False
3560,,,,,,,,,,False
3563,,,,,,,,,,False
3565,,,,,,,,,,False
3566,,,,,,,,,,False
3568,,,,,,,,,,False
3569,,,,,,,,,,False
3570,,,,,,,,,,False
3571,,,,,,,,,,False
3572,,,,,,,,,,False
3573,,,,,,,,,,False
3574,,,,,,,,,,False
3576,,,,,,,,,,False
3577,,,,,,,,,,False
3579,,,,,,,,,,False
3580,,,,,,,,,,False
3581,,,,,,,,,,False
3582,,,,,,,,,,False
3583,,,,,,,,,,False
3584,,,,,,,,,,False
3589,,,,,,,,,,False
3592,,,,,,,,,,False
3593,,,,,,,,,,False
3594,,,,,,,,,,False
3595,,,,,,,,,,False
3596,,,,,,,,,,False
3598,,,,,,,,,,False
3600,,,,,,,,,,False
3601,,,,,,,,,,False
3602,,,,,,,,,,False
3604,,,,,,,,,,False
3606,,,,,,,,,,False
3609,,,,,,,,,,False
3613,,,,,,,,,,False
3614,,,,,,,,,,False
3618,,,,,,,,,,False
3620,,,,,,,,,,True
3621,,,,,,,,,,False
3623,,,,,,,,,,False
3624,,,,,,,,,,False
3625,,,,,,,,,,False
3627,,,,,,,,,,False
3628,,,,,,,,,,False
3629,,,,,,,,,,False
3630,,,,,,,,,,False
3631,,,,,,,,,,False
3632,,,,,,,,,,False
3634,,,,,,,,,,False
3635,,,,,,,,,,False
3636,,,,,,,,,,False
3637,,,,,,,,,,False
3638,,,,,,,,,,False
3639,,,,,,,,,,False
3640,,,,,,,,,,False
3641,,,,,,,,,,False
3643,,,,,,,,,,False
3644,,,,,,,,,,False
3645,,,,,,,,,,False
3647,,,,,,,,,,False
3649,,,,,,,,,,True
3650,,,,,,,,,,False
3653,,,,,,,,,,False
3654,,,,,,,,,,False
3655,,,,,,,,,,False
3657,,,,,,,,,,False
3658,,,,,,,,,,False
3660,,,,,,,,,,False
3662,,,,,,,,,,False
3667,,,,,,,,,,False
3668,,,,,,,,,,False
3670,,,,,,,,,,False
3671,,,,,,,,,,True
3672,,,,,,,,,,False
3673,,,,,,,,,,False
3674,,,,,,,,,,False
3675,,,,,,,,,,False
3676,,,,,,,,,,False
3677,,,,,,,,,,False
3678,,,,,,,,,,False
3679,,,,,,,,,,False
3680,,,,,,,,,,False
3681,,,,,,,,,,False
3683,,,,,,,,,,False
3684,,,,,,,,,,False
3685,,,,,,,,,,False
3686,,,,,,,,,,False
3687,,,,,,,,,,False
3689,,,,,,,,,,False
3690,,,,,,,,,,False
3692,,,,,,,,,,False
3695,,,,,,,,,,False
3696,,,,,,,,,,False
3697,,,,,,,,,,False
3698,,,,,,,,,,False
3699,,,,,,,,,,False
3700,,,,,,,,,,False
3701,,,,,,,,,,False
3702,,,,,,,,,,False
3703,,,,,,,,,,False
3704,,,,,,,,,,False
3705,,,,,,,,,,False
3706,,,,,,,,,,False
3708,,,,,,,,,,False
3709,,,,,,,,,,False
3710,,,,,,,,,,False
3711,,,,,,,,,,False
3712,,,,,,,,,,False
3713,,,,,,,,,,False
3715,,,,,,,,,,False
3717,,,,,,,,,,False
3719,,,,,,,,,,False
3720,,,,,,,,,,False
3721,,,,,,,,,,False
3724,,,,,,,,,,False
3726,,,,,,,,,,False
3727,,,,,,,,,,False
3728,,,,,,,,,,True
3730,,,,,,,,,,False
3731,,,,,,,,,,False
3732,,,,,,,,,,False
3733,,,,,,,,,,False
3734,,,,,,,,,,False
3735,,,,,,,,,,False
3736,,,,,,,,,,False
3737,,,,,,,,,,False
3738,,,,,,,,,,False
3739,,,,,,,,,,False
3740,,,,,,,,,,False
3741,,,,,,,,,,True
3742,,,,,,,,,,False
3743,,,,,,,,,,False
3745,,,,,,,,,,False
3747,,,,,,,,,,True
3748,,,,,,,,,,True
3749,,,,,,,,,,False
3750,,,,,,,,,,False
3751,,,,,,,,,,False
3752,,,,,,,,,,False
3754,,,,,,,,,,False
3755,,,,,,,,,,False
3756,,,,,,,,,,False
3759,,,,,,,,,,False
3761,,,,,,,,,,False
3762,,,,,,,,,,False
3763,,,,,,,,,,False
3765,,,,,,,,,,False
3766,,,,,,,,,,False
3767,,,,,,,,,,False
3768,,,,,,,,,,False
3769,,,,,,,,,,False
3770,,,,,,,,,,False
3772,,,,,,,,,,False
3773,,,,,,,,,,False
3774,,,,,,,,,,True
3775,,,,,,,,,,False
3778,,,,,,,,,,False
3779,,,,,,,,,,False
3780,,,,,,,,,,False
3782,,,,,,,,,,False
3786,,,,,,,,,,False
3787,,,,,,,,,,False
3788,,,,,,,,,,False
3790,,,,,,,,,,True
3791,,,,,,,,,,False
3792,,,,,,,,,,False
3793,,,,,,,,,,False
3794,,,,,,,,,,False
3795,,,,,,,,,,False
3796,,,,,,,,,,False
3797,,,,,,,,,,False
3798,,,,,,,,,,False
3799,,,,,,,,,,False
3800,,,,,,,,,,False
3801,,,,,,,,,,True
3803,,,,,,,,,,False
3805,,,,,,,,,,True
3806,,,,,,,,,,False
3807,,,,,,,,,,False
3808,,,,,,,,,,False
3809,,,,,,,,,,False
3810,,,,,,,,,,False
3811,,,,,,,,,,False
3813,,,,,,,,,,False
3814,,,,,,,,,,False
3816,,,,,,,,,,False
3819,,,,,,,,,,False
3821,,,,,,,,,,False
3823,,,,,,,,,,False
3824,,,,,,,,,,False
3826,,,,,,,,,,False
3827,,,,,,,,,,False
3828,,,,,,,,,,False
3830,,,,,,,,,,False
3832,,,,,,,,,,False
3833,,,,,,,,,,False
3834,,,,,,,,,,False
3835,,,,,,,,,,False
3836,,,,,,,,,,False
3837,,,,,,,,,,False
3838,,,,,,,,,,False
3839,,,,,,,,,,False
3840,,,,,,,,,,False
3842,,,,,,,,,,False
3845,,,,,,,,,,False
3846,,,,,,,,,,False
3848,,,,,,,,,,False
3849,,,,,,,,,,False
3851,,,,,,,,,,False
3853,,,,,,,,,,False
3854,,,,,,,,,,False
3855,,,,,,,,,,False
3856,,,,,,,,,,True
3857,,,,,,,,,,False
3860,,,,,,,,,,False
3861,,,,,,,,,,False
3863,,,,,,,,,,False
3864,,,,,,,,,,False
3867,,,,,,,,,,False
3868,,,,,,,,,,False
3869,,,,,,,,,,False
3871,,,,,,,,,,False
3872,,,,,,,,,,False
3873,,,,,,,,,,False
3874,,,,,,,,,,False
3875,,,,,,,,,,False
3877,,,,,,,,,,False
3878,,,,,,,,,,False
3880,,,,,,,,,,False
3881,,,,,,,,,,False
3882,,,,,,,,,,False
3883,,,,,,,,,,False
3885,,,,,,,,,,False
3886,,,,,,,,,,False
3887,,,,,,,,,,False
3888,,,,,,,,,,False
3889,,,,,,,,,,False
3891,,,,,,,,,,False
3892,,,,,,,,,,False
3893,,,,,,,,,,False
3894,,,,,,,,,,False
3896,,,,,,,,,,False
3897,,,,,,,,,,False
3898,,,,,,,,,,False
3900,,,,,,,,,,False
3902,,,,,,,,,,False
3905,,,,,,,,,,False
3907,,,,,,,,,,False
3908,,,,,,,,,,False
3911,,,,,,,,,,True
3912,,,,,,,,,,False
3914,,,,,,,,,,False
3915,,,,,,,,,,False
3916,,,,,,,,,,False
3917,,,,,,,,,,False
3918,,,,,,,,,,False
3921,,,,,,,,,,False
3922,,,,,,,,,,False
3923,,,,,,,,,,False
3925,,,,,,,,,,False
3927,,,,,,,,,,False
3928,,,,,,,,,,False
3929,,,,,,,,,,False
3930,,,,,,,,,,False
3933,,,,,,,,,,False
3934,,,,,,,,,,False
3936,,,,,,,,,,False
3937,,,,,,,,,,False
3938,,,,,,,,,,False
3939,,,,,,,,,,False
3940,,,,,,,,,,False
3941,,,,,,,,,,False
3942,,,,,,,,,,False
3943,,,,,,,,,,False
3944,,,,,,,,,,False
3945,,,,,,,,,,False
3947,,,,,,,,,,False
3948,,,,,,,,,,False
3950,,,,,,,,,,False
3951,,,,,,,,,,False
3952,,,,,,,,,,False
3953,,,,,,,,,,False
3954,,,,,,,,,,False
3955,,,,,,,,,,False
3957,,,,,,,,,,False
3958,,,,,,,,,,False
3959,,,,,,,,,,False
3960,,,,,,,,,,False
3961,,,,,,,,,,False
3964,,,,,,,,,,False
3966,,,,,,,,,,False
3967,,,,,,,,,,False
3968,,,,,,,,,,False
3970,,,,,,,,,,False
3971,,,,,,,,,,False
3973,,,,,,,,,,False
3975,,,,,,,,,,False
3976,,,,,,,,,,False
3977,,,,,,,,,,False
3979,,,,,,,,,,False
3981,,,,,,,,,,False
3982,,,,,,,,,,False
3983,,,,,,,,,,False
3984,,,,,,,,,,False
3985,,,,,,,,,,False
3986,,,,,,,,,,False
3988,,,,,,,,,,False
3989,,,,,,,,,,False
3990,,,,,,,,,,False
3991,,,,,,,,,,False
3992,,,,,,,,,,False
3993,,,,,,,,,,False
3994,,,,,,,,,,True
3995,,,,,,,,,,False
3997,,,,,,,,,,False
3998,,,,,,,,,,False
3999,,,,,,,,,,False
4000,,,,,,,,,,False
4001,,,,,,,,,,False
4002,,,,,,,,,,False
4004,,,,,,,,,,False
4005,,,,,,,,,,False
4007,,,,,,,,,,False
4009,,,,,,,,,,False
4011,,,,,,,,,,False
4012,,,,,,,,,,False
4013,,,,,,,,,,False
4014,,,,,,,,,,False
4015,,,,,,,,,,False
4016,,,,,,,,,,False
4017,,,,,,,,,,False
4018,,,,,,,,,,False
4019,,,,,,,,,,False
4020,,,,,,,,,,False
4021,,,,,,,,,,False
4022,,,,,,,,,,False
4023,,,,,,,,,,False
4027,,,,,,,,,,False
4028,,,,,,,,,,False
4029,,,,,,,,,,False
4030,,,,,,,,,,False
4031,,,,,,,,,,True
4032,,,,,,,,,,False
4035,,,,,,,,,,False
4036,,,,,,,,,,False
4037,,,,,,,,,,False
4038,,,,,,,,,,False
4039,,,,,,,,,,False
4040,,,,,,,,,,False
4041,,,,,,,,,,False
4047,,,,,,,,,,False
4048,,,,,,,,,,False
4049,,,,,,,,,,False
4050,,,,,,,,,,False
4052,,,,,,,,,,False
4053,,,,,,,,,,False
4055,,,,,,,,,,False
4056,,,,,,,,,,False
4057,,,,,,,,,,False
4058,,,,,,,,,,False
4062,,,,,,,,,,False
4063,,,,,,,,,,False
4064,,,,,,,,,,False
4065,,,,,,,,,,False
4066,,,,,,,,,,False
4067,,,,,,,,,,False
4069,,,,,,,,,,False
4070,,,,,,,,,,False
4071,,,,,,,,,,False
4074,,,,,,,,,,False
4077,,,,,,,,,,False
4079,,,,,,,,,,False
4080,,,,,,,,,,False
4082,,,,,,,,,,False
4083,,,,,,,,,,False
4084,,,,,,,,,,False
4085,,,,,,,,,,False
4086,,,,,,,,,,False
4087,,,,,,,,,,True
4088,,,,,,,,,,False
4089,,,,,,,,,,False
4090,,,,,,,,,,False
4092,,,,,,,,,,False
4093,,,,,,,,,,False
4094,,,,,,,,,,True
4096,,,,,,,,,,False
4098,,,,,,,,,,False
4099,,,,,,,,,,False
4100,,,,,,,,,,False
4101,,,,,,,,,,False
4105,,,,,,,,,,False
4106,,,,,,,,,,False
4107,,,,,,,,,,False
4108,,,,,,,,,,False
4109,,,,,,,,,,False
4110,,,,,,,,,,False
4111,,,,,,,,,,False
4113,,,,,,,,,,False
4115,,,,,,,,,,False
4116,,,,,,,,,,False
4117,,,,,,,,,,False
4118,,,,,,,,,,False
4119,,,,,,,,,,False
4120,,,,,,,,,,False
4121,,,,,,,,,,False
4122,,,,,,,,,,False
4123,,,,,,,,,,False
4124,,,,,,,,,,False
4125,,,,,,,,,,False
4126,,,,,,,,,,False
4127,,,,,,,,,,False
4129,,,,,,,,,,False
4130,,,,,,,,,,False
4133,,,,,,,,,,False
4136,,,,,,,,,,False
4137,,,,,,,,,,False
4138,,,,,,,,,,False
4140,,,,,,,,,,False
4141,,,,,,,,,,False
4143,,,,,,,,,,False
4144,,,,,,,,,,False
4145,,,,,,,,,,False
4148,,,,,,,,,,False
4149,,,,,,,,,,False
4155,,,,,,,,,,False
4156,,,,,,,,,,False
4158,,,,,,,,,,False
4159,,,,,,,,,,False
4160,,,,,,,,,,True
4161,,,,,,,,,,False
4162,,,,,,,,,,False
4163,,,,,,,,,,False
4164,,,,,,,,,,False
4166,,,,,,,,,,False
4167,,,,,,,,,,False
4168,,,,,,,,,,True
4169,,,,,,,,,,False
